datetime,PCO2_Corr_filtered,phcalc,pH_calc_norm4
2016-06-20T18:00:00Z,145.90669478333334,NA,NA
2016-06-20T17:00:00Z,147.74926425,NA,NA
2016-06-20T16:00:00Z,148.81837543333333,NA,NA
2016-06-20T15:00:00Z,144.62729760714285,NA,NA
2016-06-20T14:00:00Z,147.5266565762712,NA,NA
2016-06-20T13:00:00Z,150.64248333333333,NA,NA
2016-06-20T12:00:00Z,NaN,NA,NA
2016-06-20T11:00:00Z,151.57375516666667,NA,NA
2016-06-20T10:00:00Z,144.82404298333333,NA,NA
2016-06-20T09:00:00Z,143.39714166666667,NA,NA
2016-06-20T08:00:00Z,145.417375,NA,NA
2016-06-20T07:00:00Z,145.30636468333333,NA,NA
2016-06-20T06:00:00Z,144.85358351666667,NA,NA
2016-06-20T05:00:00Z,146.71097103333332,NA,NA
2016-06-20T04:00:00Z,147.09714166666666,NA,NA
2016-06-20T03:00:00Z,147.39310833333334,NA,NA
2016-06-20T02:00:00Z,147.89698333333334,NA,NA
2016-06-20T01:00:00Z,147.409,NA,NA
2016-06-20T00:00:00Z,NaN,NA,NA
2016-06-19T23:00:00Z,148.22909571666668,NA,NA
2016-06-19T22:00:00Z,149.31846535,NA,NA
2016-06-19T21:00:00Z,148.30486093333334,NA,NA
2016-06-19T20:00:00Z,146.06262346666668,NA,NA
2016-06-19T19:00:00Z,142.23254285,NA,NA
2016-06-19T18:00:00Z,140.01195141666668,NA,NA
2016-06-19T17:00:00Z,138.96553333333333,NA,NA
2016-06-19T16:00:00Z,141.422113125,NA,NA
2016-06-19T15:00:00Z,137.70141192452832,NA,NA
2016-06-19T14:00:00Z,137.4947933414634,NA,NA
2016-06-19T13:00:00Z,138.2619234,NA,NA
2016-06-19T12:00:00Z,NaN,NA,NA
2016-06-19T11:00:00Z,142.04025715,NA,NA
2016-06-19T10:00:00Z,143.51010278333334,NA,NA
2016-06-19T09:00:00Z,141.9094496,NA,NA
2016-06-19T08:00:00Z,142.04814381666665,NA,NA
2016-06-19T07:00:00Z,142.9705131,NA,NA
2016-06-19T06:00:00Z,143.26995983333333,NA,NA
2016-06-19T05:00:00Z,143.38201571666667,NA,NA
2016-06-19T04:00:00Z,144.56971726666666,NA,NA
2016-06-19T03:00:00Z,147.69219008474576,NA,NA
2016-06-19T02:00:00Z,152.5862936,NA,NA
2016-06-19T01:00:00Z,152.04908176666666,NA,NA
2016-06-19T00:00:00Z,NaN,NA,NA
2016-06-18T23:00:00Z,150.1156732972973,NA,NA
2016-06-18T22:00:00Z,149.045739125,NA,NA
2016-06-18T21:00:00Z,144.78446666666667,NA,NA
2016-06-18T20:00:00Z,143.89167956666668,NA,NA
2016-06-18T19:00:00Z,144.47515725,NA,NA
2016-06-18T18:00:00Z,144.95264731666666,NA,NA
2016-06-18T17:00:00Z,144.61353560784315,NA,NA
2016-06-18T16:00:00Z,140.19835175,NA,NA
2016-06-18T15:00:00Z,137.59015909090908,NA,NA
2016-06-18T14:00:00Z,145.1448103448276,NA,NA
2016-06-18T13:00:00Z,142.8443,NA,NA
2016-06-18T12:00:00Z,NaN,NA,NA
2016-06-18T11:00:00Z,142.09865833333333,NA,NA
2016-06-18T10:00:00Z,141.771525,NA,NA
2016-06-18T09:00:00Z,141.502225,NA,NA
2016-06-18T08:00:00Z,141.45161548333334,NA,NA
2016-06-18T07:00:00Z,141.31608333333332,NA,NA
2016-06-18T06:00:00Z,141.9283,NA,NA
2016-06-18T05:00:00Z,143.01139166666667,NA,NA
2016-06-18T04:00:00Z,143.07395411666667,NA,NA
2016-06-18T03:00:00Z,143.97706666666667,NA,NA
2016-06-18T02:00:00Z,143.53916786666667,NA,NA
2016-06-18T01:00:00Z,143.18751666666665,NA,NA
2016-06-18T00:00:00Z,NaN,NA,NA
2016-06-17T23:00:00Z,141.77825023333332,NA,NA
2016-06-17T22:00:00Z,143.15648191666668,NA,NA
2016-06-17T21:00:00Z,144.42882603333334,NA,NA
2016-06-17T20:00:00Z,144.38579916666666,NA,NA
2016-06-17T19:00:00Z,143.69565586666667,NA,NA
2016-06-17T18:00:00Z,143.86052618333332,NA,NA
2016-06-17T17:00:00Z,144.32315355,NA,NA
2016-06-17T16:00:00Z,144.40316666666666,NA,NA
2016-06-17T15:00:00Z,149.787075,NA,NA
2016-06-17T14:00:00Z,157.07619756756756,NA,NA
2016-06-17T13:00:00Z,NaN,NA,NA
2016-06-17T01:00:00Z,NaN,NA,NA
2016-06-17T00:00:00Z,NaN,NA,NA
2016-06-16T23:00:00Z,157.96132485,NA,NA
2016-06-16T22:00:00Z,155.97868273333333,NA,NA
2016-06-16T21:00:00Z,154.63573333333332,NA,NA
2016-06-16T20:00:00Z,151.24975,NA,NA
2016-06-16T19:00:00Z,150.11850833333332,NA,NA
2016-06-16T18:00:00Z,148.343525,NA,NA
2016-06-16T17:00:00Z,149.23633333333333,NA,NA
2016-06-16T16:00:00Z,138.02698333333333,NA,NA
2016-06-16T15:00:00Z,137.81526666666667,8.253496011968128,NA
2016-06-16T14:00:00Z,145.65875833333334,NA,NA
2016-06-16T13:00:00Z,154.11206666666666,NA,NA
2016-06-16T12:00:00Z,NaN,NA,NA
2016-06-16T11:00:00Z,162.60743333333335,NA,NA
2016-06-16T10:00:00Z,166.48785833333332,NA,NA
2016-06-16T09:00:00Z,156.27160263333334,NA,NA
2016-06-16T08:00:00Z,155.25558333333333,NA,NA
2016-06-16T07:00:00Z,151.17407061666665,NA,NA
2016-06-16T06:00:00Z,149.26953,NA,NA
2016-06-16T05:00:00Z,146.62738333333334,NA,NA
2016-06-16T04:00:00Z,145.26137261666668,NA,NA
2016-06-16T03:00:00Z,143.8695841,NA,NA
2016-06-16T02:00:00Z,142.45398093333333,NA,NA
2016-06-16T01:00:00Z,142.14238866666668,NA,NA
2016-06-16T00:00:00Z,NaN,NA,NA
2016-06-15T23:00:00Z,140.396475,NA,NA
2016-06-15T22:00:00Z,140.27678815000002,NA,NA
2016-06-15T21:00:00Z,140.40972006666667,NA,NA
2016-06-15T20:00:00Z,140.46415238333333,NA,NA
2016-06-15T19:00:00Z,140.00928421666666,NA,NA
2016-06-15T18:00:00Z,140.45953938333332,NA,NA
2016-06-15T17:00:00Z,139.29455753333335,NA,NA
2016-06-15T16:00:00Z,138.8383087,NA,NA
2016-06-15T15:00:00Z,140.41397371666667,NA,NA
2016-06-15T14:00:00Z,140.846055,NA,NA
2016-06-15T13:00:00Z,147.6175504130435,NA,NA
2016-06-15T12:00:00Z,NaN,NA,NA
2016-06-15T11:00:00Z,141.45467705,NA,NA
2016-06-15T10:00:00Z,143.8315383,NA,NA
2016-06-15T09:00:00Z,144.02897133333335,NA,NA
2016-06-15T08:00:00Z,145.11496883333334,NA,NA
2016-06-15T07:00:00Z,146.586872,NA,NA
2016-06-15T06:00:00Z,148.09391653448276,NA,NA
2016-06-15T05:00:00Z,143.44567823333333,NA,NA
2016-06-15T04:00:00Z,142.8569612,NA,NA
2016-06-15T03:00:00Z,142.46029066666668,NA,NA
2016-06-15T02:00:00Z,142.83370578333333,NA,NA
2016-06-15T01:00:00Z,143.3514096,NA,NA
2016-06-15T00:00:00Z,NaN,NA,NA
2016-06-14T23:00:00Z,142.6295396,NA,NA
2016-06-14T22:00:00Z,140.29609825,NA,NA
2016-06-14T21:00:00Z,140.89243781666667,NA,NA
2016-06-14T20:00:00Z,141.17223946666667,NA,NA
2016-06-14T19:00:00Z,140.01525571666667,NA,NA
2016-06-14T18:00:00Z,137.7258965,NA,NA
2016-06-14T17:00:00Z,128.41854253333332,NA,NA
2016-06-14T16:00:00Z,131.90164912280702,NA,NA
2016-06-14T15:00:00Z,138.88859166666666,NA,NA
2016-06-14T14:00:00Z,140.57389166666667,NA,NA
2016-06-14T13:00:00Z,141.31850833333334,NA,NA
2016-06-14T12:00:00Z,NaN,NA,NA
2016-06-14T11:00:00Z,140.52646666666666,NA,NA
2016-06-14T10:00:00Z,139.468575,NA,NA
2016-06-14T09:00:00Z,149.00038461538463,NA,NA
2016-06-14T08:00:00Z,NaN,NA,NA
2016-06-14T07:00:00Z,142.79254545454546,NA,NA
2016-06-14T06:00:00Z,144.638625,NA,NA
2016-06-14T05:00:00Z,146.52645,NA,NA
2016-06-14T04:00:00Z,148.26638135,NA,NA
2016-06-14T03:00:00Z,149.45581666666666,NA,NA
2016-06-14T02:00:00Z,149.2471885,NA,NA
2016-06-14T01:00:00Z,148.5655,NA,NA
2016-06-14T00:00:00Z,NaN,NA,NA
2016-06-13T23:00:00Z,160.46208465,NA,NA
2016-06-13T22:00:00Z,156.94173,NA,NA
2016-06-13T21:00:00Z,154.13034166666668,NA,NA
2016-06-13T20:00:00Z,154.230775,NA,NA
2016-06-13T19:00:00Z,155.36741935,NA,NA
2016-06-13T18:00:00Z,155.10407301666666,NA,NA
2016-06-13T17:00:00Z,156.34106403333334,NA,NA
2016-06-13T16:00:00Z,159.43206095,NA,NA
2016-06-13T15:00:00Z,160.56184608333334,NA,NA
2016-06-13T14:00:00Z,154.90708175,NA,NA
2016-06-13T13:00:00Z,148.64466398333334,NA,NA
2016-06-13T12:00:00Z,NaN,NA,NA
2016-06-13T11:00:00Z,137.27895966666668,NA,NA
2016-06-13T10:00:00Z,132.96446535,NA,NA
2016-06-13T09:00:00Z,130.2320922857143,NA,NA
2016-06-13T08:00:00Z,131.62501914814814,NA,NA
2016-06-13T07:00:00Z,131.49713396666667,NA,NA
2016-06-13T06:00:00Z,138.73675888333332,NA,NA
2016-06-13T05:00:00Z,141.4475055,NA,NA
2016-06-13T04:00:00Z,147.41481248333332,NA,NA
2016-06-13T03:00:00Z,150.48766308333333,NA,NA
2016-06-13T02:00:00Z,148.01502558333334,NA,NA
2016-06-13T01:00:00Z,143.8152189,NA,NA
2016-06-13T00:00:00Z,NaN,NA,NA
2016-06-12T23:00:00Z,140.98939643333333,NA,NA
2016-06-12T22:00:00Z,138.41334753846155,NA,NA
2016-06-12T21:00:00Z,138.01107168333334,NA,NA
2016-06-12T20:00:00Z,137.29971311666665,NA,NA
2016-06-12T19:00:00Z,135.8275158,NA,NA
2016-06-12T18:00:00Z,136.35247645,NA,NA
2016-06-12T17:00:00Z,137.34290868333335,NA,NA
2016-06-12T16:00:00Z,138.33851075,NA,NA
2016-06-12T15:00:00Z,138.70098046666666,NA,NA
2016-06-12T14:00:00Z,136.84505763333334,NA,NA
2016-06-12T13:00:00Z,136.96226496666668,NA,NA
2016-06-12T12:00:00Z,NaN,NA,NA
2016-06-12T11:00:00Z,140.62543131666666,NA,NA
2016-06-12T10:00:00Z,142.27213223333334,NA,NA
2016-06-12T09:00:00Z,138.61372301666665,NA,NA
2016-06-12T08:00:00Z,138.74080833333335,NA,NA
2016-06-12T07:00:00Z,139.73305833333333,NA,NA
2016-06-12T06:00:00Z,140.14875,NA,NA
2016-06-12T05:00:00Z,140.77985745,NA,NA
2016-06-12T04:00:00Z,141.58400833333334,NA,NA
2016-06-12T03:00:00Z,142.296825,NA,NA
2016-06-12T02:00:00Z,143.04179166666665,NA,NA
2016-06-12T01:00:00Z,142.88921666666667,NA,NA
2016-06-12T00:00:00Z,NaN,NA,NA
2016-06-11T23:00:00Z,143.01835106666667,NA,NA
2016-06-11T22:00:00Z,143.22255455,NA,NA
2016-06-11T21:00:00Z,143.40306565,NA,NA
2016-06-11T20:00:00Z,143.74970981666667,NA,NA
2016-06-11T19:00:00Z,143.67092473333332,NA,NA
2016-06-11T18:00:00Z,143.00096668333333,NA,NA
2016-06-11T17:00:00Z,141.58690206666665,NA,NA
2016-06-11T16:00:00Z,139.75589463333333,NA,NA
2016-06-11T15:00:00Z,139.00717065,NA,NA
2016-06-11T14:00:00Z,139.05418965,NA,NA
2016-06-11T13:00:00Z,138.74884305,NA,NA
2016-06-11T12:00:00Z,NaN,NA,NA
2016-06-11T11:00:00Z,142.20004023333334,NA,NA
2016-06-11T10:00:00Z,143.2522783,NA,NA
2016-06-11T09:00:00Z,143.52627538333334,NA,NA
2016-06-11T08:00:00Z,141.92824351666667,NA,NA
2016-06-11T07:00:00Z,142.4492535,NA,NA
2016-06-11T06:00:00Z,142.97609286666668,NA,NA
2016-06-11T05:00:00Z,143.91768333333334,NA,NA
2016-06-11T04:00:00Z,142.05785,NA,NA
2016-06-11T03:00:00Z,140.390925,NA,NA
2016-06-11T02:00:00Z,142.65717554237287,NA,NA
2016-06-11T01:00:00Z,144.58676315789472,NA,NA
2016-06-11T00:00:00Z,NaN,NA,NA
2016-06-10T23:00:00Z,146.81151666666668,NA,NA
2016-06-10T22:00:00Z,142.78915,NA,NA
2016-06-10T21:00:00Z,139.95686666666666,NA,NA
2016-06-10T20:00:00Z,154.85384146341462,NA,NA
2016-06-10T19:00:00Z,150.94531666666666,NA,NA
2016-06-10T18:00:00Z,148.23666666666668,NA,NA
2016-06-10T17:00:00Z,148.63021666666666,NA,NA
2016-06-10T16:00:00Z,149.525125,NA,NA
2016-06-10T15:00:00Z,148.64454166666667,NA,NA
2016-06-10T14:00:00Z,149.03804166666666,NA,NA
2016-06-10T13:00:00Z,149.96943055,NA,NA
2016-06-10T12:00:00Z,NaN,NA,NA
2016-06-10T11:00:00Z,155.96420408163266,NA,NA
2016-06-10T10:00:00Z,152.9385287,NA,NA
2016-06-10T09:00:00Z,153.43031578333333,NA,NA
2016-06-10T08:00:00Z,154.18304506666666,NA,NA
2016-06-10T07:00:00Z,154.65952101666667,NA,NA
2016-06-10T06:00:00Z,151.91985396666666,NA,NA
2016-06-10T05:00:00Z,151.02935043333332,NA,NA
2016-06-10T04:00:00Z,150.91037545,NA,NA
2016-06-10T03:00:00Z,150.624,NA,NA
2016-06-10T02:00:00Z,150.5351712,NA,NA
2016-06-10T01:00:00Z,148.15201580000002,NA,NA
2016-06-10T00:00:00Z,NaN,NA,NA
2016-06-09T23:00:00Z,151.14924723333334,NA,NA
2016-06-09T22:00:00Z,152.82091228333334,NA,NA
2016-06-09T21:00:00Z,153.97166813333334,NA,NA
2016-06-09T20:00:00Z,149.78390153333334,NA,NA
2016-06-09T19:00:00Z,143.54873343333333,NA,NA
2016-06-09T18:00:00Z,142.96357943333334,NA,NA
2016-06-09T17:00:00Z,139.3086465,NA,NA
2016-06-09T16:00:00Z,137.91749435,NA,NA
2016-06-09T15:00:00Z,138.94305548333332,NA,NA
2016-06-09T14:00:00Z,141.68665845,NA,NA
2016-06-09T13:00:00Z,144.81879823333333,NA,NA
2016-06-09T12:00:00Z,NaN,NA,NA
2016-06-09T11:00:00Z,144.19717961666666,NA,NA
2016-06-09T10:00:00Z,154.79496625,8.256224217163163,NA
2016-06-09T09:00:00Z,158.1179308644068,NA,NA
2016-06-09T08:00:00Z,160.36234014035088,NA,NA
2016-06-09T07:00:00Z,158.09193818333333,NA,NA
2016-06-09T06:00:00Z,155.2785967,NA,NA
2016-06-09T05:00:00Z,152.09136721666667,NA,NA
2016-06-09T04:00:00Z,151.23915356666666,NA,NA
2016-06-09T03:00:00Z,150.802484,NA,NA
2016-06-09T02:00:00Z,149.56813016666666,NA,NA
2016-06-09T01:00:00Z,148.7788358,NA,NA
2016-06-09T00:00:00Z,NaN,NA,NA
2016-06-08T23:00:00Z,146.0314348,NA,NA
2016-06-08T22:00:00Z,145.78895755,NA,NA
2016-06-08T21:00:00Z,146.2704,NA,NA
2016-06-08T20:00:00Z,150.14495851666666,NA,NA
2016-06-08T19:00:00Z,153.6571801190476,NA,NA
2016-06-08T18:00:00Z,152.22791666666666,NA,NA
2016-06-08T17:00:00Z,152.9336,NA,NA
2016-06-08T16:00:00Z,153.70758936666667,NA,NA
2016-06-08T15:00:00Z,157.15911666666668,NA,NA
2016-06-08T14:00:00Z,153.90877777777777,NA,NA
2016-06-08T13:00:00Z,150.4255581395349,NA,NA
2016-06-08T12:00:00Z,NaN,NA,NA
2016-06-08T11:00:00Z,149.35659841666666,NA,NA
2016-06-08T10:00:00Z,151.98570833333332,NA,NA
2016-06-08T09:00:00Z,151.96364166666666,NA,NA
2016-06-08T08:00:00Z,153.24551666666667,NA,NA
2016-06-08T07:00:00Z,155.65723026666666,NA,NA
2016-06-08T06:00:00Z,156.11351096666667,NA,NA
2016-06-08T05:00:00Z,156.61654166666668,NA,NA
2016-06-08T04:00:00Z,152.17750715,NA,NA
2016-06-08T03:00:00Z,153.59870048333335,NA,NA
2016-06-08T02:00:00Z,154.64877325,NA,NA
2016-06-08T01:00:00Z,153.8389738,NA,NA
2016-06-08T00:00:00Z,NaN,NA,NA
2016-06-07T23:00:00Z,149.49082103333333,NA,NA
2016-06-07T22:00:00Z,151.63842618333334,NA,NA
2016-06-07T21:00:00Z,152.8420299,NA,NA
2016-06-07T20:00:00Z,153.41960571666667,NA,NA
2016-06-07T19:00:00Z,150.23029881666668,NA,NA
2016-06-07T18:00:00Z,147.47195635,NA,NA
2016-06-07T17:00:00Z,145.40359108333334,NA,NA
2016-06-07T16:00:00Z,138.05236538333332,NA,NA
2016-06-07T15:00:00Z,137.36717478333333,NA,NA
2016-06-07T14:00:00Z,138.54059096666666,NA,NA
2016-06-07T13:00:00Z,138.08671353333332,NA,NA
2016-06-07T12:00:00Z,NaN,NA,NA
2016-06-07T11:00:00Z,137.089317,NA,NA
2016-06-07T10:00:00Z,138.03464218333335,NA,NA
2016-06-07T09:00:00Z,141.15532046666667,NA,NA
2016-06-07T08:00:00Z,143.38445333333334,NA,NA
2016-06-07T07:00:00Z,143.04537938333334,NA,NA
2016-06-07T06:00:00Z,143.20390066666667,NA,NA
2016-06-07T05:00:00Z,147.25893990566038,NA,NA
2016-06-07T04:00:00Z,146.95302104,NA,NA
2016-06-07T03:00:00Z,152.25225577272727,NA,NA
2016-06-07T02:00:00Z,151.09919404347826,NA,NA
2016-06-07T01:00:00Z,147.01933563333333,NA,NA
2016-06-07T00:00:00Z,NaN,NA,NA
2016-06-06T23:00:00Z,140.98772563333333,NA,NA
2016-06-06T22:00:00Z,139.43065958333332,NA,NA
2016-06-06T21:00:00Z,139.44050865,NA,NA
2016-06-06T20:00:00Z,140.5772115,NA,NA
2016-06-06T19:00:00Z,143.57166716666666,NA,NA
2016-06-06T18:00:00Z,146.13559666666666,NA,NA
2016-06-06T17:00:00Z,146.19326445,NA,NA
2016-06-06T16:00:00Z,149.85287905,NA,NA
2016-06-06T15:00:00Z,163.05110483333334,NA,NA
2016-06-06T14:00:00Z,158.86811456666666,NA,NA
2016-06-06T13:00:00Z,159.46458123333335,NA,NA
2016-06-06T12:00:00Z,NaN,NA,NA
2016-06-06T11:00:00Z,168.05533,NA,NA
2016-06-06T10:00:00Z,167.12183333333334,NA,NA
2016-06-06T09:00:00Z,154.91468333333333,NA,NA
2016-06-06T08:00:00Z,144.73930833333333,NA,NA
2016-06-06T07:00:00Z,141.84248333333335,NA,NA
2016-06-06T06:00:00Z,140.33125833333332,NA,NA
2016-06-06T05:00:00Z,138.93728333333334,NA,NA
2016-06-06T04:00:00Z,152.83296666666666,NA,NA
2016-06-06T03:00:00Z,159.73854166666666,NA,NA
2016-06-06T02:00:00Z,163.57656140350878,NA,NA
2016-06-06T01:00:00Z,181.924225,NA,NA
2016-06-06T00:00:00Z,NaN,NA,NA
2016-06-05T23:00:00Z,196.86815789473684,NA,NA
2016-06-05T22:00:00Z,199.23646590909092,NA,NA
2016-06-05T21:00:00Z,200.12048387096775,NA,NA
2016-06-05T20:00:00Z,203.22883201666667,NA,NA
2016-06-05T19:00:00Z,204.60866981132077,NA,NA
2016-06-05T18:00:00Z,213.71460416666667,NA,NA
2016-06-05T17:00:00Z,210.48886271666666,NA,NA
2016-06-05T16:00:00Z,206.37268333333333,NA,NA
2016-06-05T15:00:00Z,207.35412995,NA,NA
2016-06-05T14:00:00Z,202.9126395348837,NA,NA
2016-06-05T13:00:00Z,204.55435306666666,NA,NA
2016-06-05T12:00:00Z,NaN,NA,NA
2016-06-05T11:00:00Z,204.94927408333334,NA,NA
2016-06-05T10:00:00Z,201.64819813333332,NA,NA
2016-06-05T09:00:00Z,182.9066,NA,NA
2016-06-05T08:00:00Z,156.00821655000001,NA,NA
2016-06-05T07:00:00Z,141.46340675,NA,NA
2016-06-05T06:00:00Z,143.7774678,NA,NA
2016-06-05T05:00:00Z,143.27333478333333,NA,NA
2016-06-05T04:00:00Z,142.11541216666666,NA,NA
2016-06-05T03:00:00Z,143.85603983333334,NA,NA
2016-06-05T02:00:00Z,143.66388895,NA,NA
2016-06-05T01:00:00Z,142.9641119,NA,NA
2016-06-05T00:00:00Z,NaN,NA,NA
2016-06-04T23:00:00Z,140.65278333333333,NA,NA
2016-06-04T22:00:00Z,136.20974603333335,NA,NA
2016-06-04T21:00:00Z,135.55820833333334,NA,NA
2016-06-04T20:00:00Z,134.7606615,NA,NA
2016-06-04T19:00:00Z,136.34174166666668,NA,NA
2016-06-04T18:00:00Z,132.97215,NA,NA
2016-06-04T17:00:00Z,131.98053333333334,NA,NA
2016-06-04T16:00:00Z,133.33012148333333,NA,NA
2016-06-04T15:00:00Z,137.878725,NA,NA
2016-06-04T14:00:00Z,133.24276171666668,NA,NA
2016-06-04T13:00:00Z,126.90211403333333,NA,NA
2016-06-04T12:00:00Z,NaN,NA,NA
2016-06-04T11:00:00Z,127.04016548333334,NA,NA
2016-06-04T10:00:00Z,127.1461,NA,NA
2016-06-04T09:00:00Z,128.36149078333332,NA,NA
2016-06-04T08:00:00Z,127.9145069,NA,NA
2016-06-04T07:00:00Z,126.67462971666667,NA,NA
2016-06-04T06:00:00Z,128.21910791666667,NA,NA
2016-06-04T05:00:00Z,135.48582183333335,NA,NA
2016-06-04T04:00:00Z,145.91661551666667,NA,NA
2016-06-04T03:00:00Z,144.1610252,NA,NA
2016-06-04T02:00:00Z,135.36081058333335,NA,NA
2016-06-04T01:00:00Z,126.90195663333333,NA,NA
2016-06-04T00:00:00Z,NaN,NA,NA
2016-06-03T23:00:00Z,127.52816925,NA,NA
2016-06-03T22:00:00Z,126.12619983333333,NA,NA
2016-06-03T21:00:00Z,124.12539838333333,NA,NA
2016-06-03T20:00:00Z,122.17269205,NA,NA
2016-06-03T19:00:00Z,119.50084861666667,NA,NA
2016-06-03T18:00:00Z,117.4734312,NA,NA
2016-06-03T17:00:00Z,117.59450268333333,NA,NA
2016-06-03T16:00:00Z,122.67117718333333,NA,NA
2016-06-03T15:00:00Z,119.30400311764706,NA,NA
2016-06-03T14:00:00Z,123.29582561666666,NA,NA
2016-06-03T13:00:00Z,126.05442436666667,NA,NA
2016-06-03T12:00:00Z,NaN,NA,NA
2016-06-03T11:00:00Z,125.54418525,NA,NA
2016-06-03T10:00:00Z,124.38667566666666,NA,NA
2016-06-03T09:00:00Z,121.8135484,NA,NA
2016-06-03T08:00:00Z,122.5563176,NA,NA
2016-06-03T07:00:00Z,122.30177525,NA,NA
2016-06-03T06:00:00Z,122.95774678333333,NA,NA
2016-06-03T05:00:00Z,122.97877936666667,NA,NA
2016-06-03T04:00:00Z,122.02122381666666,NA,NA
2016-06-03T03:00:00Z,122.4263902,NA,NA
2016-06-03T02:00:00Z,133.81053531666666,NA,NA
2016-06-03T01:00:00Z,133.68148333333335,NA,NA
2016-06-03T00:00:00Z,NaN,NA,NA
2016-06-02T23:00:00Z,124.35655806666666,NA,NA
2016-06-02T22:00:00Z,121.531057125,NA,NA
2016-06-02T21:00:00Z,123.63709058139536,NA,NA
2016-06-02T20:00:00Z,125.00375,NA,NA
2016-06-02T19:00:00Z,125.04164166666666,NA,NA
2016-06-02T18:00:00Z,121.69590833333334,NA,NA
2016-06-02T17:00:00Z,123.64525,NA,NA
2016-06-02T16:00:00Z,128.43734375,NA,NA
2016-06-02T15:00:00Z,137.32034210526317,NA,NA
2016-06-02T14:00:00Z,146.5462564102564,NA,NA
2016-06-02T13:00:00Z,151.88187851666666,NA,NA
2016-06-02T12:00:00Z,NaN,8.246840795094922,8.243286400816274
2016-06-02T11:00:00Z,165.00135465,NA,NA
2016-06-02T10:00:00Z,162.02998343333334,NA,NA
2016-06-02T09:00:00Z,154.0913,NA,NA
2016-06-02T08:00:00Z,155.67041666666665,NA,NA
2016-06-02T07:00:00Z,157.19502777777777,NA,NA
2016-06-02T06:00:00Z,153.56131767857144,NA,NA
2016-06-02T05:00:00Z,151.0837602,NA,NA
2016-06-02T04:00:00Z,149.18666536585366,NA,NA
2016-06-02T03:00:00Z,147.25967252173913,NA,NA
2016-06-02T02:00:00Z,152.87409286666667,NA,NA
2016-06-02T01:00:00Z,155.79119923333334,NA,NA
2016-06-02T00:00:00Z,NaN,NA,NA
2016-06-01T23:00:00Z,146.42136942307692,NA,NA
2016-06-01T22:00:00Z,143.52324260344827,NA,NA
2016-06-01T21:00:00Z,140.62127671666667,NA,NA
2016-06-01T20:00:00Z,133.22541581666667,NA,NA
2016-06-01T19:00:00Z,121.6565943,NA,NA
2016-06-01T18:00:00Z,117.66173188333333,NA,NA
2016-06-01T17:00:00Z,118.00388988333333,NA,NA
2016-06-01T16:00:00Z,121.22713053333334,NA,NA
2016-06-01T15:00:00Z,119.4100131,NA,NA
2016-06-01T14:00:00Z,127.07448748275861,NA,NA
2016-06-01T13:00:00Z,133.581171,NA,NA
2016-06-01T12:00:00Z,NaN,NA,NA
2016-06-01T11:00:00Z,126.1203643,NA,NA
2016-06-01T10:00:00Z,137.40533387096775,NA,NA
2016-06-01T09:00:00Z,140.61247026666666,NA,NA
2016-06-01T08:00:00Z,147.71279505,NA,NA
2016-06-01T07:00:00Z,152.88743138333334,NA,NA
2016-06-01T06:00:00Z,150.86386415,NA,NA
2016-06-01T05:00:00Z,149.13080106666666,NA,NA
2016-06-01T04:00:00Z,151.64351593333333,NA,NA
2016-06-01T03:00:00Z,151.2648548,NA,NA
2016-06-01T02:00:00Z,150.66214253333334,NA,NA
2016-06-01T01:00:00Z,147.524683,NA,NA
2016-06-01T00:00:00Z,NaN,NA,NA
2016-05-31T23:00:00Z,148.80956735849057,NA,NA
2016-05-31T22:00:00Z,146.8227824,NA,NA
2016-05-31T21:00:00Z,141.73025476666666,NA,NA
2016-05-31T20:00:00Z,141.66393026666665,NA,NA
2016-05-31T19:00:00Z,137.00098809523809,NA,NA
2016-05-31T18:00:00Z,137.63435833333332,NA,NA
2016-05-31T17:00:00Z,137.45720754716982,NA,NA
2016-05-31T16:00:00Z,134.7268829787234,NA,NA
2016-05-31T15:00:00Z,139.45797959183673,NA,NA
2016-05-31T14:00:00Z,139.20488553333334,NA,NA
2016-05-31T13:00:00Z,144.70332142857143,NA,NA
2016-05-31T12:00:00Z,NaN,NA,NA
2016-05-31T11:00:00Z,144.18722,NA,NA
2016-05-31T10:00:00Z,144.83940566037737,NA,NA
2016-05-31T09:00:00Z,157.21325833333333,NA,NA
2016-05-31T08:00:00Z,157.57318333333333,NA,NA
2016-05-31T07:00:00Z,153.76936666666666,NA,NA
2016-05-31T06:00:00Z,152.27594166666665,NA,NA
2016-05-31T05:00:00Z,156.93029035,NA,NA
2016-05-31T04:00:00Z,156.59270833333332,NA,NA
2016-05-31T03:00:00Z,154.87216666666666,NA,NA
2016-05-31T02:00:00Z,152.0726954,NA,NA
2016-05-31T01:00:00Z,154.90664999999998,NA,NA
2016-05-31T00:00:00Z,NaN,NA,NA
2016-05-30T23:00:00Z,161.32964868333335,NA,NA
2016-05-30T22:00:00Z,160.19697896666668,NA,NA
2016-05-30T21:00:00Z,158.92911228333332,NA,NA
2016-05-30T20:00:00Z,155.42805396666665,NA,NA
2016-05-30T19:00:00Z,154.62345766666667,NA,NA
2016-05-30T18:00:00Z,156.79461983333334,NA,NA
2016-05-30T17:00:00Z,151.51681326666667,NA,NA
2016-05-30T16:00:00Z,148.47380468333333,NA,NA
2016-05-30T15:00:00Z,148.84723382857143,NA,NA
2016-05-30T14:00:00Z,150.6639382,NA,NA
