sample_site_code sample_year sample_month sample_day sample_hour sample_minute sample_seconds sample_id sample_method parameter_formula analysis_group_abbr analysis_value analysis_uncertainty analysis_flag analysis_instrument analysis_year analysis_month analysis_day analysis_hour analysis_minute analysis_seconds sample_latitude sample_longitude sample_altitude sample_elevation sample_intake_height event_number
ZEP 2012 07 26 07 40 00   196-99 P      co2     CCGG   384.210     0.070 flag  L8 2012 09 05 12 02 00  78.9067   11.8883   479.00   474.00     5.00   340144
ZEP 2012 08 02 08 26 00  2285-99 P      co2     CCGG   384.380     0.070 flag  L8 2012 09 05 12 17 00  78.9067   11.8883   479.00   474.00     5.00   340141
ZEP 2012 08 02 08 26 00  2286-99 P      co2     CCGG   384.370     0.070 flag  L8 2012 09 05 12 32 00  78.9067   11.8883   479.00   474.00     5.00   340142
ZEP 2012 08 09 08 24 00  5301-99 P      co2     CCGG   384.650     0.070 flag  L8 2012 10 03 11 15 00  78.9067   11.8883   479.00   474.00     5.00   341682
ZEP 2012 08 09 08 24 00  5302-99 P      co2     CCGG   384.680     0.070 flag  L8 2012 10 03 11 31 00  78.9067   11.8883   479.00   474.00     5.00   341683
ZEP 2012 08 16 08 23 00  5133-99 P      co2     CCGG   383.810     0.070 flag  L8 2012 10 03 11 46 00  78.9067   11.8883   479.00   474.00     5.00   341680
ZEP 2012 08 16 08 23 00  5134-99 P      co2     CCGG   383.520     0.070 flag  L8 2012 10 03 12 01 00  78.9067   11.8883   479.00   474.00     5.00   341681
ZEP 2012 08 23 08 57 00   525-99 P      co2     CCGG   381.760     0.070 flag  L8 2012 09 24 13 26 00  78.9067   11.8883   479.00   474.00     5.00   341239
ZEP 2012 08 23 08 57 00   526-99 P      co2     CCGG   381.700     0.070 flag  L8 2012 09 24 13 41 00  78.9067   11.8883   479.00   474.00     5.00   341240
ZEP 2012 08 30 08 30 00  1909-99 P      co2     CCGG   383.720     0.070 flag  L8 2012 09 24 12 55 00  78.9067   11.8883   479.00   474.00     5.00   341241
ZEP 2012 08 30 08 30 00  1910-99 P      co2     CCGG   383.610     0.070 flag  L8 2012 09 24 13 10 00  78.9067   11.8883   479.00   474.00     5.00   341242
ZEP 2012 09 06 07 56 00  3617-99 P      co2     CCGG   381.990     0.070 flag  L8 2012 10 05 13 28 00  78.9067   11.8883   479.00   474.00     5.00   341961
ZEP 2012 09 06 07 56 00  3618-99 P      co2     CCGG   381.980     0.070 flag  L8 2012 10 05 13 43 00  78.9067   11.8883   479.00   474.00     5.00   341962
ZEP 2012 09 13 08 37 00  3691-99 P      co2     CCGG   385.690     0.070 flag  L8 2012 10 05 12 57 00  78.9067   11.8883   479.00   474.00     5.00   341959
ZEP 2012 09 13 08 37 00  3692-99 P      co2     CCGG   385.520     0.070 flag  L8 2012 10 05 13 13 00  78.9067   11.8883   479.00   474.00     5.00   341960
ZEP 2012 09 20 12 34 56  3841-99 P      co2     CCGG   390.080     0.070 flag  L8 2012 10 30 16 36 00  78.9067   11.8883   479.00   474.00     5.00   342967
ZEP 2012 09 20 12 34 56  3842-99 P      co2     CCGG   390.000     0.070 flag  L8 2012 10 30 16 52 00  78.9067   11.8883   479.00   474.00     5.00   342968
ZEP 2012 09 27 08 17 00  4895-99 P      co2     CCGG   388.150     0.070 flag  L8 2012 10 31 08 52 00  78.9067   11.8883   479.00   474.00     5.00   342969
ZEP 2012 09 27 08 17 00  4896-99 P      co2     CCGG   388.120     0.070 flag  L8 2012 10 31 09 07 00  78.9067   11.8883   479.00   474.00     5.00   342970
ZEP 2012 10 04 09 50 00  1731-99 P      co2     CCGG   388.320     0.070 flag  L8 2012 11 08 13 49 00  78.9067   11.8883   479.00   474.00     5.00   343316
ZEP 2012 10 04 09 50 00  1732-99 P      co2     CCGG   388.300     0.070 flag  L8 2012 11 08 14 04 00  78.9067   11.8883   479.00   474.00     5.00   343317
ZEP 2012 10 11 08 10 00  3261-99 P      co2     CCGG   388.720     0.070 flag  L8 2012 11 08 13 18 00  78.9067   11.8883   479.00   474.00     5.00   343314
ZEP 2012 10 11 08 10 00  3262-99 P      co2     CCGG   388.710     0.070 flag  L8 2012 11 08 13 33 00  78.9067   11.8883   479.00   474.00     5.00   343315
ZEP 2012 10 18 07 58 00  2839-99 P      co2     CCGG   393.490     0.070 flag  L8 2012 11 21 12 04 00  78.9067   11.8883   479.00   474.00     5.00   343976
ZEP 2012 10 18 07 58 00  2840-99 P      co2     CCGG   393.570     0.070 flag  L8 2012 11 21 12 19 00  78.9067   11.8883   479.00   474.00     5.00   343977
ZEP 2012 10 25 09 35 00    27-99 P      co2     CCGG   391.970     0.070 flag  L8 2012 11 21 11 34 00  78.9067   11.8883   479.00   474.00     5.00   343974
ZEP 2012 10 25 09 35 00    28-99 P      co2     CCGG   391.900     0.070 flag  L8 2012 11 21 11 49 00  78.9067   11.8883   479.00   474.00     5.00   343975
ZEP 2012 11 01 10 55 00   373-99 P      co2     CCGG   395.100     0.070 flag  L8 2013 04 25 12 42 00  78.9067   11.8883   479.00   474.00     5.00   350504
ZEP 2012 11 01 10 55 00   374-99 P      co2     CCGG   395.030     0.070 flag  L8 2013 04 25 12 58 00  78.9067   11.8883   479.00   474.00     5.00   350505
ZEP 2012 11 08 09 36 00    17-99 P      co2     CCGG   395.800     0.070 flag  L8 2013 04 25 13 14 00  78.9067   11.8883   479.00   474.00     5.00   350507
ZEP 2012 11 08 09 36 00    18-99 P      co2     CCGG   398.740     0.070 flag  L8 2013 04 25 13 30 00  78.9067   11.8883   479.00   474.00     5.00   350506
ZEP 2012 11 16 12 34 56  2087-99 P      co2     CCGG   396.520     0.070 flag  L8 2012 12 20 10 37 00  78.9067   11.8883   479.00   474.00     5.00   345027
ZEP 2012 11 22 09 47 00   629-99 P      co2     CCGG   398.340     0.070 flag  L8 2012 12 20 10 07 00  78.9067   11.8883   479.00   474.00     5.00   345028
ZEP 2012 11 22 09 47 00   630-99 P      co2     CCGG   398.250     0.070 flag  L8 2012 12 20 10 22 00  78.9067   11.8883   479.00   474.00     5.00   345029
ZEP 2012 11 29 10 05 00  5361-99 P      co2     CCGG   397.430     0.070 flag  L8 2013 02 15 09 04 00  78.9067   11.8883   479.00   474.00     5.00   347629
ZEP 2012 11 29 10 05 00  5362-99 P      co2     CCGG   397.430     0.070 flag  L8 2013 02 15 09 19 00  78.9067   11.8883   479.00   474.00     5.00   347630
ZEP 2012 12 06 09 20 00  2159-99 P      co2     CCGG   396.900     0.070 flag  L8 2013 02 14 15 39 00  78.9067   11.8883   479.00   474.00     5.00   347631
ZEP 2012 12 06 09 20 00  2160-99 P      co2     CCGG   397.480     0.070 flag  L8 2013 02 14 15 54 00  78.9067   11.8883   479.00   474.00     5.00   347632
ZEP 2012 12 13 10 07 00   175-99 P      co2     CCGG   407.210     0.070 flag  L8 2013 01 24 10 47 00  78.9067   11.8883   479.00   474.00     5.00   346520
ZEP 2012 12 13 10 07 00   176-99 P      co2     CCGG   407.200     0.070 flag  L8 2013 01 24 11 02 00  78.9067   11.8883   479.00   474.00     5.00   346521
ZEP 2012 12 20 10 20 00   135-99 P      co2     CCGG   397.730     0.070 flag  L8 2013 01 24 11 17 00  78.9067   11.8883   479.00   474.00     5.00   346518
ZEP 2012 12 20 10 20 00   136-99 P      co2     CCGG   397.730     0.070 flag  L8 2013 01 24 11 32 00  78.9067   11.8883   479.00   474.00     5.00   346519
ZEP 2012 12 27 08 31 00  1359-99 P      co2     CCGG   399.550     0.070 flag  L8 2013 01 29 15 12 00  78.9067   11.8883   479.00   474.00     5.00   346835
ZEP 2012 12 27 08 31 00  1360-99 P      co2     CCGG   399.400     0.070 flag  L8 2013 01 29 15 27 00  78.9067   11.8883   479.00   474.00     5.00   346836
ZEP 2013 01 03 09 15 00   173-99 P      co2     CCGG   401.810     0.070 flag  L8 2013 01 29 15 43 00  78.9067   11.8883   479.00   474.00     5.00   346833
ZEP 2013 01 03 09 15 00   174-99 P      co2     CCGG   401.920     0.070 flag  L8 2013 01 29 15 58 00  78.9067   11.8883   479.00   474.00     5.00   346834
ZEP 2013 01 11 10 05 00  5109-99 P      co2     CCGG   398.920     0.070 flag  L8 2013 02 15 09 34 00  78.9067   11.8883   479.00   474.00     5.00   347615
ZEP 2013 01 11 10 05 00  5110-99 P      co2     CCGG   398.930     0.070 flag  L8 2013 02 15 09 49 00  78.9067   11.8883   479.00   474.00     5.00   347616
ZEP 2013 01 18 11 52 00   405-99 P      co2     CCGG   401.770     0.070 flag  L8 2013 02 15 10 05 00  78.9067   11.8883   479.00   474.00     5.00   347617
ZEP 2013 01 18 11 52 00   406-99 P      co2     CCGG   401.740     0.070 flag  L8 2013 02 15 10 20 00  78.9067   11.8883   479.00   474.00     5.00   347618
ZEP 2013 01 24 10 15 00  2683-99 P      co2     CCGG   401.690     0.070 flag L10 2013 02 20 14 38 00  78.9067   11.8883   479.00   474.00     5.00   347789
ZEP 2013 01 24 10 15 00  2684-99 P      co2     CCGG   401.560     0.070 flag L10 2013 02 20 14 54 00  78.9067   11.8883   479.00   474.00     5.00   347790
ZEP 2013 01 31 09 17 00  1677-99 P      co2     CCGG   403.190     0.070 flag L10 2013 02 20 15 10 00  78.9067   11.8883   479.00   474.00     5.00   347791
ZEP 2013 01 31 09 17 00  1678-99 P      co2     CCGG   403.110     0.070 flag L10 2013 02 20 15 27 00  78.9067   11.8883   479.00   474.00     5.00   347792
ZEP 2013 02 07 09 50 00   799-91 P      co2     CCGG   405.270     0.070 flag L10 2013 03 05 13 21 00  78.9067   11.8883   479.00   474.00     5.00   348217
ZEP 2013 02 07 09 50 00   800-91 P      co2     CCGG   405.270     0.070 flag L10 2013 03 05 13 37 00  78.9067   11.8883   479.00   474.00     5.00   348218
ZEP 2013 02 14 08 54 00   737-91 P      co2     CCGG   402.270     0.070 flag L10 2013 03 19 10 15 00  78.9067   11.8883   479.00   474.00     5.00   348801
ZEP 2013 02 14 08 54 00   738-91 P      co2     CCGG   402.190     0.070 flag L10 2013 03 19 10 31 00  78.9067   11.8883   479.00   474.00     5.00   348802
ZEP 2013 02 21 08 35 00   795-91 P      co2     CCGG   401.310     0.070 flag L10 2013 03 19 13 29 00  78.9067   11.8883   479.00   474.00     5.00   348803
ZEP 2013 02 21 08 35 00   796-91 P      co2     CCGG   401.240     0.070 flag L10 2013 03 19 13 46 00  78.9067   11.8883   479.00   474.00     5.00   348804
ZEP 2013 02 28 09 55 00  1429-99 P      co2     CCGG   400.770     0.070 flag  L8 2013 04 02 12 12 00  78.9067   11.8883   479.00   474.00     5.00   349459
ZEP 2013 02 28 09 55 00  1430-99 P      co2     CCGG   400.780     0.070 flag  L8 2013 04 02 12 28 00  78.9067   11.8883   479.00   474.00     5.00   349460
ZEP 2013 03 07 09 29 00  5051-99 P      co2     CCGG   401.430     0.070 flag  L8 2013 04 02 12 44 00  78.9067   11.8883   479.00   474.00     5.00   349457
ZEP 2013 03 07 09 29 00  5052-99 P      co2     CCGG   401.290     0.070 flag  L8 2013 04 02 13 00 00  78.9067   11.8883   479.00   474.00     5.00   349458
ZEP 2013 03 14 14 10 00  2315-99 P      co2     CCGG   401.050     0.070 flag  L8 2013 04 17 10 27 00  78.9067   11.8883   479.00   474.00     5.00   350213
ZEP 2013 03 14 14 10 00  2316-99 P      co2     CCGG   401.010     0.070 flag  L8 2013 04 17 10 43 00  78.9067   11.8883   479.00   474.00     5.00   350214
ZEP 2013 03 21 10 17 00  2295-99 P      co2     CCGG   401.530     0.070 flag  L8 2013 04 17 09 55 00  78.9067   11.8883   479.00   474.00     5.00   350215
ZEP 2013 03 21 10 17 00  2296-99 P      co2     CCGG   401.510     0.070 flag  L8 2013 04 17 10 11 00  78.9067   11.8883   479.00   474.00     5.00   350216
ZEP 2013 03 28 09 29 00  3555-99 P      co2     CCGG   402.480     0.070 flag  L8 2013 04 25 13 46 00  78.9067   11.8883   479.00   474.00     5.00   350510
ZEP 2013 03 28 09 29 00  3556-99 P      co2     CCGG   402.070     0.070 flag  L8 2013 04 25 14 02 00  78.9067   11.8883   479.00   474.00     5.00   350511
ZEP 2013 04 04 08 30 00  1287-99 P      co2     CCGG   402.300     0.070 flag  L8 2013 04 25 14 18 00  78.9067   11.8883   479.00   474.00     5.00   350508
ZEP 2013 04 04 08 30 00  1288-99 P      co2     CCGG   402.150     0.070 flag  L8 2013 04 25 14 34 00  78.9067   11.8883   479.00   474.00     5.00   350509
ZEP 2013 04 12 06 50 00  3537-99 P      co2     CCGG   403.330     0.070 flag  L8 2013 05 10 14 40 00  78.9067   11.8883   479.00   474.00     5.00   351260
ZEP 2013 04 12 06 50 00  3538-99 P      co2     CCGG   403.360     0.070 flag  L8 2013 05 10 14 56 00  78.9067   11.8883   479.00   474.00     5.00   351261
ZEP 2013 04 18 08 30 00  1549-99 P      co2     CCGG   402.850     0.070 flag L10 2013 05 10 14 54 00  78.9067   11.8883   479.00   474.00     5.00   351262
ZEP 2013 04 18 08 30 00  1550-99 P      co2     CCGG   402.340     0.070 flag L10 2013 05 10 15 10 00  78.9067   11.8883   479.00   474.00     5.00   351263
ZEP 2013 04 25 08 45 00  4113-99 P      co2     CCGG   401.760     0.070 flag L10 2013 05 28 13 14 00  78.9067   11.8883   479.00   474.00     5.00   351992
ZEP 2013 04 25 08 45 00  4114-99 P      co2     CCGG   401.770     0.070 flag L10 2013 05 28 13 30 00  78.9067   11.8883   479.00   474.00     5.00   351993
ZEP 2013 05 02 08 05 00  4651-99 P      co2     CCGG   401.830     0.070 flag L10 2013 05 28 12 41 00  78.9067   11.8883   479.00   474.00     5.00   351994
ZEP 2013 05 02 08 05 00  4652-99 P      co2     CCGG   401.770     0.070 flag L10 2013 05 28 12 58 00  78.9067   11.8883   479.00   474.00     5.00   351995
ZEP 2013 05 09 09 16 00  2997-99 P      co2     CCGG   402.370     0.070 flag  L8 2013 06 07 11 03 00  78.9067   11.8883   479.00   474.00     5.00   352601
ZEP 2013 05 09 09 16 00  2998-99 P      co2     CCGG   402.400     0.070 flag  L8 2013 06 07 11 19 00  78.9067   11.8883   479.00   474.00     5.00   352602
ZEP 2013 05 16 08 19 00  4999-99 P      co2     CCGG   401.860     0.070 flag  L8 2013 06 07 11 35 00  78.9067   11.8883   479.00   474.00     5.00   352599
ZEP 2013 05 16 08 19 00  5000-99 P      co2     CCGG   401.890     0.070 flag  L8 2013 06 07 11 51 00  78.9067   11.8883   479.00   474.00     5.00   352600
ZEP 2013 05 23 09 15 00  3417-99 P      co2     CCGG   401.690     0.070 flag  L8 2013 06 20 11 46 00  78.9067   11.8883   479.00   474.00     5.00   353602
ZEP 2013 05 23 09 15 00  3418-99 P      co2     CCGG   401.680     0.070 flag  L8 2013 06 20 12 02 00  78.9067   11.8883   479.00   474.00     5.00   353601
ZEP 2013 05 27 08 02 00  3927-99 P      co2     CCGG   394.950     0.070 flag  L8 2013 07 24 14 34 00  78.9067   11.8883   479.00   474.00     5.00   354600
ZEP 2013 05 27 08 02 00  3928-99 P      co2     CCGG   394.950     0.070 flag  L8 2013 07 24 14 50 00  78.9067   11.8883   479.00   474.00     5.00   354601
ZEP 2013 05 30 08 51 00     5-99 P      co2     CCGG   399.790     0.070 flag  L8 2013 06 20 11 14 00  78.9067   11.8883   479.00   474.00     5.00   353603
ZEP 2013 05 30 08 51 00     6-99 P      co2     CCGG   400.190     0.070 flag  L8 2013 06 20 11 30 00  78.9067   11.8883   479.00   474.00     5.00   353604
ZEP 2013 06 06 09 35 00  3109-99 P      co2     CCGG   401.010     0.070 flag L10 2013 07 08 14 21 00  78.9067   11.8883   479.00   474.00     5.00   353991
ZEP 2013 06 06 09 35 00  3110-99 P      co2     CCGG   400.980     0.070 flag L10 2013 07 08 14 37 00  78.9067   11.8883   479.00   474.00     5.00   353992
ZEP 2013 06 13 07 32 00  2597-99 P      co2     CCGG   401.030     0.070 flag L10 2013 07 08 13 49 00  78.9067   11.8883   479.00   474.00     5.00   353989
ZEP 2013 06 13 07 32 00  2598-99 P      co2     CCGG   400.990     0.070 flag L10 2013 07 08 14 05 00  78.9067   11.8883   479.00   474.00     5.00   353990
ZEP 2013 06 20 08 45 00  3577-99 P      co2     CCGG   398.980     0.070 flag  L8 2013 07 24 14 02 00  78.9067   11.8883   479.00   474.00     5.00   354602
ZEP 2013 06 20 08 45 00  3578-99 P      co2     CCGG   399.020     0.070 flag  L8 2013 07 24 14 18 00  78.9067   11.8883   479.00   474.00     5.00   354603
ZEP 2013 07 04 07 30 00  1617-99 P      co2     CCGG   394.310     0.070 flag  L8 2013 08 06 09 19 00  78.9067   11.8883   479.00   474.00     5.00   355242
ZEP 2013 07 04 07 30 00  1618-99 P      co2     CCGG   394.310     0.070 flag  L8 2013 08 06 09 35 00  78.9067   11.8883   479.00   474.00     5.00   355243
ZEP 2013 07 11 08 12 00   297-99 P      co2     CCGG   393.850     0.070 flag  L8 2013 08 06 09 51 00  78.9067   11.8883   479.00   474.00     5.00   355240
ZEP 2013 07 11 08 12 00   298-99 P      co2     CCGG   393.870     0.070 flag  L8 2013 08 06 10 07 00  78.9067   11.8883   479.00   474.00     5.00   355241
ZEP 2013 07 18 08 29 00  2761-99 P      co2     CCGG   392.380     0.070 flag  L8 2013 08 16 13 34 00  78.9067   11.8883   479.00   474.00     5.00   355971
ZEP 2013 07 18 08 29 00  2762-99 P      co2     CCGG   392.260     0.070 flag  L8 2013 08 16 13 50 00  78.9067   11.8883   479.00   474.00     5.00   355972
ZEP 2013 07 25 08 25 00  1703-99 P      co2     CCGG   391.280     0.070 flag  L8 2013 08 16 14 06 00  78.9067   11.8883   479.00   474.00     5.00   355970
ZEP 2013 07 25 08 25 00  1704-99 P      co2     CCGG   391.280     0.070 flag  L8 2013 08 16 14 22 00  78.9067   11.8883   479.00   474.00     5.00   355969
ZEP 2013 08 01 08 35 00  1383-99 P      co2     CCGG   389.050     0.070 flag  L8 2013 09 04 15 29 00  78.9067   11.8883   479.00   474.00     5.00   356807
ZEP 2013 08 01 08 35 00  1384-99 P      co2     CCGG   389.040     0.070 flag  L8 2013 09 04 15 45 00  78.9067   11.8883   479.00   474.00     5.00   356808
ZEP 2013 08 08 09 10 00  2905-99 P      co2     CCGG   388.090     0.070 flag  L8 2013 09 04 14 57 00  78.9067   11.8883   479.00   474.00     5.00   356809
ZEP 2013 08 08 09 10 00  2906-99 P      co2     CCGG   388.050     0.070 flag  L8 2013 09 04 15 13 00  78.9067   11.8883   479.00   474.00     5.00   356810
ZEP 2013 08 16 08 55 00  3305-99 P      co2     CCGG   385.150     0.070 flag L10 2013 09 30 13 41 00  78.9067   11.8883   479.00   474.00     5.00   357326
ZEP 2013 08 16 08 55 00  3306-99 P      co2     CCGG   385.000     0.070 flag L10 2013 09 30 13 57 00  78.9067   11.8883   479.00   474.00     5.00   357327
ZEP 2013 08 22 06 50 00  5218-99 P      co2     CCGG   387.540     0.070 flag  L8 2013 10 28 12 48 00  78.9067   11.8883   479.00   474.00     5.00   357313
ZEP 2013 08 22 07 50 00  1757-99 P      co2     CCGG   387.420     0.070 flag L10 2013 09 27 16 07 00  78.9067   11.8883   479.00   474.00     5.00   357297
ZEP 2013 08 22 07 50 00  1758-99 P      co2     CCGG   387.410     0.070 flag L10 2013 09 27 16 24 00  78.9067   11.8883   479.00   474.00     5.00   357298
ZEP 2013 08 29 12 34 56  4941-99 P      co2     CCGG   387.010     0.070 flag L10 2013 10 24 13 37 00  78.9067   11.8883   479.00   474.00     5.00   358038
ZEP 2013 08 29 12 34 56  4942-99 P      co2     CCGG   387.010     0.070 flag L10 2013 10 24 13 53 00  78.9067   11.8883   479.00   474.00     5.00   358039
ZEP 2013 09 05 08 10 00  1351-99 P      co2     CCGG   386.800     0.070 flag L10 2013 10 24 11 27 00  78.9067   11.8883   479.00   474.00     5.00   358036
ZEP 2013 09 05 08 10 00  1352-99 P      co2     CCGG   386.770     0.070 flag L10 2013 10 24 11 43 00  78.9067   11.8883   479.00   474.00     5.00   358037
ZEP 2013 09 12 07 40 00     5-99 P      co2     CCGG   387.180     0.070 flag  L8 2013 11 04 16 31 00  78.9067   11.8883   479.00   474.00     5.00   358710
ZEP 2013 09 12 07 40 00     6-99 P      co2     CCGG   387.450     0.070 flag  L8 2013 11 04 16 47 00  78.9067   11.8883   479.00   474.00     5.00   358711
ZEP 2013 09 19 08 35 00    39-99 P      co2     CCGG   390.190     0.070 flag  L8 2013 11 04 15 59 00  78.9067   11.8883   479.00   474.00     5.00   358712
ZEP 2013 09 19 08 35 00    40-99 P      co2     CCGG   390.390     0.070 flag  L8 2013 11 04 16 15 00  78.9067   11.8883   479.00   474.00     5.00   358713
ZEP 2013 09 26 07 20 00  3235-99 P      co2     CCGG   389.290     0.070 flag  L8 2013 11 06 12 12 00  78.9067   11.8883   479.00   474.00     5.00   359186
ZEP 2013 09 26 07 20 00  3236-99 P      co2     CCGG   389.440     0.070 flag  L8 2013 11 06 12 28 00  78.9067   11.8883   479.00   474.00     5.00   359187
ZEP 2013 10 03 08 26 00   715-99 P      co2     CCGG   390.360     0.070 flag  L8 2013 11 06 11 40 00  78.9067   11.8883   479.00   474.00     5.00   359184
ZEP 2013 10 03 08 26 00   716-99 P      co2     CCGG   390.330     0.070 flag  L8 2013 11 06 11 56 00  78.9067   11.8883   479.00   474.00     5.00   359185
ZEP 2013 10 10 08 00 00   621-99 P      co2     CCGG   391.690     0.070 flag  L8 2013 11 26 11 21 00  78.9067   11.8883   479.00   474.00     5.00   360523
ZEP 2013 10 17 07 19 00   216-99 P      co2     CCGG   394.340     0.070 flag  L8 2013 11 26 11 37 00  78.9067   11.8883   479.00   474.00     5.00   360524
ZEP 2013 10 25 09 05 00   935-99 P      co2     CCGG   397.400     0.070 flag  L8 2013 11 26 15 05 00  78.9067   11.8883   479.00   474.00     5.00   360513
ZEP 2013 10 25 09 05 00   936-99 P      co2     CCGG   397.260     0.070 flag  L8 2013 11 26 15 21 00  78.9067   11.8883   479.00   474.00     5.00   360514
ZEP 2013 10 31 08 40 00  3711-99 P      co2     CCGG   397.190     0.070 flag  L8 2013 11 26 15 37 00  78.9067   11.8883   479.00   474.00     5.00   360511
ZEP 2013 10 31 08 40 00  3712-99 P      co2     CCGG   397.200     0.070 flag  L8 2013 11 26 15 53 00  78.9067   11.8883   479.00   474.00     5.00   360512
ZEP 2013 11 07 08 30 00  1691-99 P      co2     CCGG   397.350     0.070 flag  L8 2013 12 02 14 05 00  78.9067   11.8883   479.00   474.00     5.00   360663
ZEP 2013 11 07 08 30 00  1692-99 P      co2     CCGG   397.330     0.070 flag  L8 2013 12 02 14 21 00  78.9067   11.8883   479.00   474.00     5.00   360664
ZEP 2013 11 14 09 15 00  2501-99 P      co2     CCGG   398.460     0.070 flag  L8 2013 12 02 11 25 00  78.9067   11.8883   479.00   474.00     5.00   360665
ZEP 2013 11 14 09 15 00  2502-99 P      co2     CCGG   398.590     0.070 flag  L8 2013 12 02 11 41 00  78.9067   11.8883   479.00   474.00     5.00   360666
ZEP 2013 11 21 09 50 00  4109-99 P      co2     CCGG   398.920     0.070 flag  L8 2013 12 30 12 10 00  78.9067   11.8883   479.00   474.00     5.00   361919
ZEP 2013 11 21 09 50 00  4110-99 P      co2     CCGG   399.010     0.070 flag  L8 2013 12 30 12 26 00  78.9067   11.8883   479.00   474.00     5.00   361920
ZEP 2013 11 28 09 05 00  5413-99 P      co2     CCGG   401.780     0.070 flag  L8 2013 12 30 12 42 00  78.9067   11.8883   479.00   474.00     5.00   361917
ZEP 2013 11 28 09 05 00  5414-99 P      co2     CCGG   401.700     0.070 flag  L8 2013 12 30 12 58 00  78.9067   11.8883   479.00   474.00     5.00   361918
ZEP 2013 12 06 09 55 00  1703-99 P      co2     CCGG   403.840     0.070 flag  L8 2014 01 03 11 53 00  78.9067   11.8883   479.00   474.00     5.00   362270
ZEP 2013 12 06 09 55 00  1704-99 P      co2     CCGG   403.850     0.070 flag  L8 2014 01 03 12 09 00  78.9067   11.8883   479.00   474.00     5.00   362271
ZEP 2013 12 12 09 07 00  1851-99 P      co2     CCGG   403.430     0.070 flag  L8 2014 01 03 11 21 00  78.9067   11.8883   479.00   474.00     5.00   362268
ZEP 2013 12 12 09 07 00  1852-99 P      co2     CCGG   403.350     0.070 flag  L8 2014 01 03 11 37 00  78.9067   11.8883   479.00   474.00     5.00   362269
ZEP 2013 12 19 09 00 00  3331-99 P      co2     CCGG   400.090     0.070 flag L10 2014 02 03 12 38 00  78.9067   11.8883   479.00   474.00     5.00   362956
ZEP 2013 12 19 09 00 00  3332-99 P      co2     CCGG   400.130     0.070 flag L10 2014 02 03 12 54 00  78.9067   11.8883   479.00   474.00     5.00   362957
ZEP 2013 12 26 12 10 00  2631-99 P      co2     CCGG   405.110     0.070 flag  L8 2014 02 03 13 02 00  78.9067   11.8883   479.00   474.00     5.00   362954
ZEP 2013 12 26 12 10 00  2632-99 P      co2     CCGG   405.160     0.070 flag  L8 2014 02 03 13 18 00  78.9067   11.8883   479.00   474.00     5.00   362955
ZEP 2014 01 02 11 33 00  5207-99 P      co2     CCGG   402.070     0.070 flag L10 2014 02 14 12 14 00  78.9067   11.8883   479.00   474.00     5.00   363931
ZEP 2014 01 02 11 33 00  5208-99 P      co2     CCGG   401.780     0.070 flag L10 2014 02 14 12 31 00  78.9067   11.8883   479.00   474.00     5.00   363932
ZEP 2014 01 09 08 29 00  4505-99 P      co2     CCGG   402.090     0.070 flag  L8 2014 02 18 13 57 00  78.9067   11.8883   479.00   474.00     5.00   363855
ZEP 2014 01 09 08 29 00  4506-99 P      co2     CCGG   401.140     0.070 flag  L8 2014 02 18 14 13 00  78.9067   11.8883   479.00   474.00     5.00   363856
ZEP 2014 01 16 09 15 00  2047-99 P      co2     CCGG   402.700     0.070 flag  L8 2014 02 18 14 29 00  78.9067   11.8883   479.00   474.00     5.00   363857
ZEP 2014 01 16 09 15 00  2048-99 P      co2     CCGG   402.740     0.070 flag  L8 2014 02 18 14 45 00  78.9067   11.8883   479.00   474.00     5.00   363858
ZEP 2014 01 23 10 00 00  4035-99 P      co2     CCGG   403.970     0.070 flag L10 2014 02 18 14 12 00  78.9067   11.8883   479.00   474.00     5.00   363859
ZEP 2014 01 23 10 00 00  4036-99 P      co2     CCGG   404.000     0.070 flag L10 2014 02 18 14 28 00  78.9067   11.8883   479.00   474.00     5.00   363860
ZEP 2014 01 30 08 49 00  2705-99 P      co2     CCGG   403.350     0.070 flag  L8 2014 02 25 16 26 00  78.9067   11.8883   479.00   474.00     5.00   364517
ZEP 2014 01 30 08 49 00  2706-99 P      co2     CCGG   403.300     0.070 flag  L8 2014 02 25 16 42 00  78.9067   11.8883   479.00   474.00     5.00   364518
ZEP 2014 02 06 10 08 00  6717-66 P      co2     CCGG   406.430     0.070 flag  L8 2014 02 25 15 54 00  78.9067   11.8883   479.00   474.00     5.00   364519
ZEP 2014 02 06 10 08 00  6718-66 P      co2     CCGG   406.470     0.070 flag  L8 2014 02 25 16 10 00  78.9067   11.8883   479.00   474.00     5.00   364520
ZEP 2014 02 13 10 20 00  1287-99 P      co2     CCGG   407.400     0.070 flag  L8 2014 03 10 12 44 00  78.9067   11.8883   479.00   474.00     5.00   365087
ZEP 2014 02 13 10 20 00  1288-99 P      co2     CCGG   407.180     0.070 flag  L8 2014 03 10 13 00 00  78.9067   11.8883   479.00   474.00     5.00   365088
ZEP 2014 02 20 10 08 00  2453-99 P      co2     CCGG   403.430     0.070 flag  L8 2014 03 10 13 16 00  78.9067   11.8883   479.00   474.00     5.00   365089
ZEP 2014 02 20 10 08 00  2454-99 P      co2     CCGG   403.570     0.070 flag  L8 2014 03 10 13 32 00  78.9067   11.8883   479.00   474.00     5.00   365090
